,id,suggestion,author,date_created,last_upvoted,comments,status,votes
1998,311374,Make no reason the default for unmatching,Tyler,26 Jun,13 Oct,1,Open,5
1999,253900,Background check every profile claim,Joel,"04 Dec, 2021",25 May,1,Closed,5
2000,202015,Save message as draft,Zach,"06 Aug, 2021",08 Oct,1,Open,5
2001,296298,Change the x to something else,Maz,29 Apr,25 Aug,0,Open,5
2002,284245,Change the screen after a match,Aaron,05 Mar,09 Jul,0,Open,5
2003,200947,Make more moneys,Brenton Kloepfer,"31 Jul, 2021",19 Aug,0,Open,5
2004,197187,Remove unnecessary notifications,Mac,"09 Jul, 2021",27 May,0,Open,5
2005,189874,Fix people showing up twice,TJ,"08 Jun, 2021",14 Jul,0,Closed,5
2006,188057,Reset undo removed deleted match matches,Dallin,"30 May, 2021",23 Feb,0,Closed,5
2007,187899,Make it easier to use the date calendar to put in your birthdate,Shawn,"28 May, 2021",20 Aug,0,Open,5
2008,264559,New layout problematic,Mikki,"22 Dec, 2021",17 Feb,6,Closed,4
2009,326879,Filter tags interests hobbies etc,Kersten,05 Sep,13 Oct,4,Open,4
2010,314493,Uber ratings for other peoples profiles,Danny,07 Jul,13 Oct,4,Open,4
2011,314379,Allow appeals for a banned account,James,07 Jul,13 Oct,3,Closed,4
2012,308219,Require sending a note or comment to like,Patrick,15 Jun,21 Jul,3,Closed,4
2013,253882,Filter income level,Joel,"04 Dec, 2021",24 Sep,3,Closed,4
2014,198980,Delete message,Rosa,"22 Jul, 2021",14 Oct,2,Open,4
2015,195352,Select age range,Monica,"04 Jul, 2021",15 Oct,2,Closed,4
2016,192905,Filter matches by location,Dax,"20 Jun, 2021",07 Jul,2,Closed,4
2017,262981,Favorite quote,Nic,"18 Dec, 2021",12 Aug,1,Open,4
2018,195213,Hide someones profile from your account,Courtney,"02 Jul, 2021",25 Sep,1,Closed,4
2019,184394,Have mutual make leaving feedback or contacting admin easily accessible,Danny,"10 May, 2021",05 Jan,1,Closed,4
2020,183925,Sort by distance,Alex,"07 May, 2021",20 Aug,1,Closed,4
2021,168995,A mutual themed apples to apples like game called its mutual,Samuel Ambler,"12 Mar, 2021","23 Jun, '21",1,Closed,4
2022,324480,Allow pictures in chat,Josh,25 Aug,16 Oct,0,Open,4
2023,308118,Dont make photos full screen,lana,14 Jun,25 Oct,0,Closed,4
2024,306328,Filter out inactive or hardly used profiles,Thomas F,08 Jun,25 Sep,0,Open,4
2025,288069,Save conversations,Bee,25 Mar,20 Aug,0,Open,4
2026,251980,Voice memo included in bio with prompt question,Adam Garaycochea,"29 Nov, 2021",09 Aug,0,Open,4
2027,216093,Mark messages as unread again,Mayci,"19 Sep, 2021",20 Aug,0,Open,4
2028,202351,Diversify your app store ad pictures,Sarah,"09 Aug, 2021",03 Aug,0,Open,4
2029,199400,Make copying text possible at least bios,Delbert,"24 Jul, 2021","17 Dec, '21",0,Open,4
2030,195353,Give referral,Jacob,"04 Jul, 2021",09 Aug,0,Closed,4
2031,188393,Poke or reminder notification,James,"01 Jun, 2021",21 Sep,0,Closed,4
2032,182927,Dont allow blurry pictures,Lynette Olsen,"01 May, 2021",11 Sep,0,Closed,4
2033,175297,See who has premium,Mary,"31 Mar, 2021","03 May, '21",0,Closed,4
2034,263612,Delete about me prompts,Cameron,"20 Dec, 2021",17 Feb,4,Open,3
2035,318607,Change the school feature,Bryant,27 Jul,20 Aug,3,Open,3
2036,192604,Swipe up on all button,Chad,"19 Jun, 2021",13 Oct,2,Open,3
2037,335842,Require photos that are recent,Jacob Patch,10 Oct,25 Oct,1,Open,3
2038,314395,Daily automated match suggestions,John,07 Jul,13 Oct,1,Open,3
2039,263544,Freeze profilematches,KJ,"19 Dec, 2021",16 Aug,1,Closed,3
2040,263297,Comment on peoples photos,Nicholas allen,"19 Dec, 2021",20 Aug,1,Closed,3
2041,228666,Communities,Moses Lotulelei,"27 Oct, 2021",20 Aug,1,Open,3
2042,195218,Height in high heals,Linda Manqana,"02 Jul, 2021",25 Sep,1,Closed,3
2043,186471,Remove non active account,Radeb,"19 May, 2021",10 Jul,1,Closed,3
2044,185706,Fisher interest tag,Sarah,"16 May, 2021",03 Jul,1,Open,3
2045,334473,Add a time thats marked with the last time theyre active,Mel,03 Oct,yesterday,0,Open,3
2046,319469,American sign language,Elizabeth Anderson,30 Jul,12 Oct,0,Open,3
2047,319367,Religious views,Noel S,29 Jul,12 Sep,0,Open,3
2048,317938,Login with email,Brett,23 Jul,13 Oct,0,Open,3
2049,302955,Randomized question,Austin,26 May,13 Sep,0,Open,3
2050,291760,Punch in boxes for preferences,Makayla,08 Apr,11 Sep,0,Open,3
2051,277445,Move bring everyone back away from undo last action it has wasted so many hours ,Robbie,03 Feb,13 Sep,0,Open,3
2052,252702,Getting notifications about when someone votes on your suggestion,Jonathan Hansen,"02 Dec, 2021",28 Jul,0,Open,3
2053,229852,Move to archive,Hayden,"03 Nov, 2021",13 Sep,0,Open,3
2054,205017,Inactive accounts,andrade,"28 Aug, 2021",13 Oct,0,Closed,3
2055,197244,Swiped up by mistake,Robert Hernandez,"09 Jul, 2021",09 Aug,0,Closed,3
2056,194730,Separate notification types,Alan,"30 Jun, 2021",27 May,0,Open,3
2057,194183,5 swipe ups for 1 revealed like,Rodrigo Anselmo Maciel,"26 Jun, 2021",19 Jul,0,Closed,3
2058,194105,Being able to select specific countries,Rebecca,"26 Jun, 2021",09 Aug,0,Closed,3
2059,193047,Take out blur factor,Eden,"21 Jun, 2021","17 Dec, '21",0,Open,3
2060,190517,Tag match ratios,Jared,"10 Jun, 2021","25 Aug, '21",0,Open,3
2061,187200,Tutorial,Sweet Sue,"25 May, 2021",20 Aug,0,Open,3
2062,186420,Pin profile,Owen,"19 May, 2021",08 Feb,0,Open,3
2063,184920,Fix mexicos line,Kellen DeAlba,"12 May, 2021",03 Jul,0,Open,3
2064,183203,Display distance,DJ,"03 May, 2021","26 Jun, '21",0,Closed,3
2065,182641,Location in english,Theo,"29 Apr, 2021",03 Jul,0,Open,3
2066,314457,Make all mutual features free by default and funded by ads,Matt,07 Jul,08 Jul,3,Closed,2
2067,314588,Limit total number of matches you can have at once,joel,07 Jul,08 Jul,2,Closed,2
2068,314432,Video messaging option a la marco polo,Anonymous,07 Jul,07 Jul,2,Open,2
2069,314410,Make it so only swipe ups count towards swipe limit,Ania,07 Jul,07 Jul,2,Open,2
2070,314392,Mutual hosted events for meet ups,Jake,07 Jul,07 Jul,2,Open,2
2071,314384,Show home location instead of just current location,Mark Lees,07 Jul,07 Jul,2,Open,2
2072,314378,Make height filter free,Spencer Taylor,07 Jul,07 Jul,2,Closed,2
2073,310243,Get premium message in red,Andrea,22 Jun,22 Jun,2,Open,2
2074,307254,Show a countdown until you get more swipes,Jonathan Hansen,11 Jun,09 Aug,2,Open,2
2075,323444,Question game,Jason Belasknap,19 Aug,13 Oct,1,Open,2
2076,315194,About section length of words extend the limit,Marsha,10 Jul,06 Oct,1,Open,2
2077,314409,Map for your local area that shows people near you,Tanner,07 Jul,03 Oct,1,Closed,2
2078,314285,Filter by continent,Lukas,07 Jul,24 Aug,1,Open,2
2079,311006,Filter wants future children,Randle,24 Jun,07 Jul,1,Closed,2
2080,308723,Notifications on chat tab back to how many unread you have rather than how many ,Quincey,16 Jun,01 Sep,1,Open,2
2081,307288,Work on conversation glitch,Allie,11 Jun,25 Oct,1,Closed,2
2082,269463,See whos in your general area,Ty,07 Jan,15 Apr,1,Closed,2
2083,221738,Add a date andor version number when suggestions get added,Taylor,"05 Oct, 2021",03 Jul,1,Closed,2
2084,170171,Bug on the verification,Mel,"16 Mar, 2021",03 Jul,1,Open,2
2085,337158,Daily out of 100 swipe tracker,Tustin,17 Oct,19 Oct,0,Open,2
2086,336237,How to retake an account verification picture,Leandro Garcia,11 Oct,12 Oct,0,Open,2
2087,334938,Be able to add your own dates,Evin Mears,05 Oct,09 Oct,0,Open,2
2088,334579,Message translation,Neil,03 Oct,12 Oct,0,Open,2
2089,334378,Likes you tab skip button,Elle,02 Oct,18 Oct,0,Open,2
2090,330427,Add a not sure option to swiping,Becky Koyle,17 Sep,23 Oct,0,Open,2
2091,328084,View profiles without opening the chat,Kara,09 Sep,13 Oct,0,Open,2
2092,327253,Allow option to turn off international views of profile,RK,06 Sep,13 Oct,0,Open,2
2093,325958,Date they swiped on you,Ariel,01 Sep,23 Oct,0,Open,2
2094,325951,Body positive filter for body type,Stevo,01 Sep,14 Oct,0,Open,2
2095,325943,Filter by school,Josh,01 Sep,13 Oct,0,Open,2
2096,325928,Add ancestry information,Coleman,01 Sep,13 Oct,0,Open,2
2097,323786,Sister sisterinlaw mode let them help me improve my profile,Adam Montie,22 Aug,13 Oct,0,Open,2
2098,320973,Height optional,Nick,07 Aug,14 Oct,0,Open,2
2099,320387,Compatibility quiztest,Noel S,04 Aug,01 Nov,0,Open,2
2100,318719,Remove profiles not wanting to be seen again,Stephen,27 Jul,01 Sep,0,Open,2
2101,317900,Within your state option,Kersten,23 Jul,13 Oct,0,Open,2
2102,316491,Ratio of swipe ups to downs,Corban Critchfield,16 Jul,13 Oct,0,Open,2
2103,314957,Stats data analytics as paid feature,User,09 Jul,29 Aug,0,Open,2
2104,314698,Change using the word resurrection,Joseph Thompson,08 Jul,30 Sep,0,Open,2
2105,314580,Make mutual friendlier to older age groups,Shelly Bingham,07 Jul,13 Oct,0,Open,2
2106,314503,Bring back generic notes,Daniel,07 Jul,16 Oct,0,Closed,2
2107,314450,Premium for beta testers,rachel,07 Jul,30 Sep,0,Closed,2
2108,314380,Make algorithm show profiles similar to ones i swipe up on,Tyler,07 Jul,30 Sep,0,Open,2
2109,313594,Show a profiles location on the map,D. Coston,05 Jul,26 Oct,0,Open,2
2110,313591,Allow bio copying for easy translation,D. Coston,05 Jul,26 Oct,0,Open,2
2111,307616,Reset all swipe ups just not those youve messaged,Christopher,12 Jun,10 Oct,0,Closed,2
2112,306136,Deactivate accounts not being actively used,Spencer,07 Jun,11 Sep,0,Closed,2
2113,297801,Send a mutual dates suggestion in a note,Joshua,05 May,21 Jul,0,Open,2
2114,293650,Badge if someone is on mutualup,Adam,17 Apr,11 Jun,0,Open,2
2115,286802,Liking or hearting individual photos,Caio,19 Mar,10 Jul,0,Closed,2
2116,253888,Filter career type,Joel,"04 Dec, 2021",28 May,0,Open,2
2117,252637,Read receipts,Daniel,"02 Dec, 2021",01 Sep,0,Closed,2
2118,232732,Event changes or opt out,Cottam,"15 Nov, 2021",13 Oct,0,Open,2
2119,220166,New update,ClassyLady,"28 Sep, 2021","17 Oct, '21",0,Open,2
2120,212007,See if they actually have seen your message,Karli,"08 Sep, 2021",13 Oct,0,Closed,2
2121,204124,Potentially pending,Jackson,"23 Aug, 2021","17 Dec, '21",0,Closed,2
2122,203820,Make the ward hop indicator on a profile clearer,Tay,"19 Aug, 2021","29 Dec, '21",0,Open,2
2123,200575,Paid user or not,David,"28 Jul, 2021",16 Jan,0,Closed,2
2124,195211,How many times someone has viewed your profile,Courtney,"02 Jul, 2021",07 Jul,0,Closed,2
2125,194008,This group is awesome,Jackline Akao,"25 Jun, 2021","07 Aug, '21",0,Closed,2
2126,192540,Outside preferred radius,Moses,"18 Jun, 2021",07 Jul,0,Closed,2
2127,189233,See when your message is seen,Joseph Uzoho,"05 Jun, 2021","01 Aug, '21",0,Closed,2
2128,184450,Calendar feature,Kat,"10 May, 2021","23 Jun, '21",0,Closed,2
2129,183875,Ideal timeline,Sassafrass,"06 May, 2021",09 Aug,0,Closed,2
2130,182877,A wall to talk like on facebook,Grace-Caroline,"30 Apr, 2021",07 Jul,0,Closed,2
2131,174982,Create a support for huawei app gallery,EfraÃ­m LÃ³pez CÃ³rdoba,"30 Mar, 2021","10 May, '21",0,Open,2
2132,319125,Cant see whete they went on a mission,Rachel,28 Jul,28 Jul,1,Closed,1
2133,319103,Can no longer see where they go to school,Rachel,28 Jul,28 Jul,1,Open,1
2134,316428,Filter drinking,I wish I could filter out those that drink at all,16 Jul,16 Jul,1,Open,1
2135,315070,User full disclosure,K Anon,09 Jul,09 Jul,1,Open,1
2136,315066,Modesty standards for men too,K Anon,09 Jul,09 Jul,1,Closed,1
2137,313600,Option to not show mission status,D. Coston,05 Jul,05 Jul,1,Closed,1
2138,312976,See who reported you,Rachel,01 Jul,01 Jul,1,Closed,1
2139,312948,Review before suspending a reported account,Rachel,01 Jul,01 Jul,1,Closed,1
2140,311735,Mode for only mutual dates,Joseph p,28 Jun,28 Jun,1,Closed,1
2141,285758,Bountiful mode 15 bounty to whoever can set you up on a good date,Steve,13 Mar,13 Mar,1,Closed,1
2142,281777,Put peoples zodiac sign on their profile,Foster Pratt,21 Feb,21 Feb,1,Open,1
2143,267770,Activate profile boost button is not working,Isabel,"31 Dec, 2021","31 Dec, '21",1,Closed,1
2144,184202,See my profile,Alexa,"08 May, 2021","08 May, '21",1,Closed,1
2145,183059,See if theyve seen your message,Will,"03 May, 2021","03 May, '21",1,Closed,1
2146,340465,Unmatching,Leandro Garcia,2 days ago,2 days ago,0,Open,1
2147,339840,Static location,JN,30 Oct,30 Oct,0,Open,1
2148,339181,Prove your age,Jeff,27 Oct,27 Oct,0,Feedback Needed,1
2149,339085,Reply option to a particular message in chat by long pressing,MG,26 Oct,26 Oct,0,Feedback Needed,1
2150,338754,Prevent followers from seeing your location,Matt,25 Oct,25 Oct,0,Feedback Needed,1
2151,338471,Actually search within country boundaries,Jeffrey,23 Oct,23 Oct,0,Open,1
2152,337335,Phone speed dating,Daniel Cassani,18 Oct,18 Oct,0,Open,1
2153,337064,Note and boost synchronous renewal,Josh,16 Oct,16 Oct,0,Open,1
2154,336780,Not having to bring everyone back who likes you,Cody,14 Oct,14 Oct,0,Open,1
2155,336505,Specific top age range,Anonymous,13 Oct,13 Oct,0,Open,1
2156,336485,Holiday special see who likes you,Joshua Ford,13 Oct,13 Oct,0,Open,1
2157,336030,Likes me tab,Jason,10 Oct,10 Oct,0,Open,1
2158,335712,Premium members,Leandro Garcia,09 Oct,09 Oct,0,Open,1
2159,334818,Draw map filter,Preston,04 Oct,04 Oct,0,Open,1
2160,334780,Give us a filter for verified profiles,D. C.,04 Oct,04 Oct,0,Open,1
2161,333610,Mutual dislikes,Genius human,29 Sep,29 Sep,0,Closed,1
2162,333522,Have the option to hide current location,Mae,29 Sep,29 Sep,0,Open,1
2163,333117,Option to not use the age range filter,emma,27 Sep,27 Sep,0,Closed,1
2164,332261,Connect with facebook,Richard,24 Sep,24 Sep,0,Open,1
2165,332211,Be quicker on weekends,Lynsey,24 Sep,24 Sep,0,Open,1
2166,332140,Get rid of the politics tab,Carson,24 Sep,24 Sep,0,Open,1
2167,331649,Different profile for each language spoken,Eric,22 Sep,22 Sep,0,Open,1
2168,331424,Search for profiles by interests,Becky Koyle,21 Sep,21 Sep,0,Open,1
2169,330989,Share top choices to improve and receive more matches,Bobby k.,20 Sep,20 Sep,0,Open,1
2170,330623,Notify when matches expire,Alex,18 Sep,18 Sep,0,Open,1
2171,330484,Draw map filter,Preston,18 Sep,18 Sep,0,Open,1
2172,330117,Video option,Isaac,16 Sep,16 Sep,0,Open,1
2173,329236,See what picture they swiped up on,Dallin,13 Sep,13 Sep,0,Open,1
2174,328601,Make it where we can select location by states or countries,Noel S,11 Sep,11 Sep,0,Open,1
2175,328302,16 personality test,Cory Rallison,10 Sep,10 Sep,0,Open,1
2176,328301,How long they have been single,Cory Rallison,10 Sep,10 Sep,0,Open,1
2177,328033,Homemaker,Alejandro Garcia,08 Sep,08 Sep,0,Open,1
2178,327186,Set age limit for sure,Maddie Z,06 Sep,06 Sep,0,Open,1
2179,326788,Messaging and liking,TYLER,04 Sep,04 Sep,0,Open,1
2180,326625,Unsend a message that has not been read,N,04 Sep,04 Sep,0,Open,1
2181,324914,Combine interest tags,Eric,26 Aug,26 Aug,0,Open,1
2182,324843,Show province abbreviations in canada,Anonymous,26 Aug,26 Aug,0,Open,1
2183,324835,Change height measurement unit in canada,BH,26 Aug,26 Aug,0,Open,1
2184,324674,Send as many notes per subscription,Lee,25 Aug,25 Aug,0,Open,1
2185,324487,Location detail,An,25 Aug,25 Aug,0,Open,1
2186,324241,Show when someone liked you,Ben,24 Aug,24 Aug,0,Open,1
2187,323985,Longer messages,Wil John-son,22 Aug,22 Aug,0,Open,1
2188,323736,Where im from section and filter,Elijah,21 Aug,21 Aug,0,Open,1
2189,323719,Send note to past likes,Elijah Ide,21 Aug,21 Aug,0,Open,1
2190,323646,When people are online,Winter,21 Aug,21 Aug,0,Open,1
2191,323615,Seeing a list of who you have liked and their response back,Anastasia,20 Aug,20 Aug,0,Open,1
2192,323602,If you are liked by someone with a premium account you should see that regardles,Levente Czutor,20 Aug,20 Aug,0,Open,1
2193,323592,Choosing the state,Liberty,20 Aug,20 Aug,0,Open,1
2194,323581,Personality traits,Lisa,20 Aug,20 Aug,0,Open,1
2195,323530,Add energy as a shared trait,Anonymous,20 Aug,20 Aug,0,Open,1
2196,323479,Show me the numbers,Mike,19 Aug,19 Aug,0,Open,1
2197,323373,On vacation mode,@mylifeas.dany,19 Aug,19 Aug,0,Open,1
2198,323117,Make education level optional,Allie,18 Aug,18 Aug,0,Open,1
2199,322875,Filter by interests,Jim Gregson,17 Aug,17 Aug,0,Open,1
2200,321895,Show when people are online,Richmond,12 Aug,12 Aug,0,Open,1
2201,321887,Be able to send multiple messages not just one,Lee,12 Aug,12 Aug,0,Open,1
2202,321625,Dont zoom in on photos,Rachel Krueger,11 Aug,11 Aug,0,Open,1
2203,321263,Fix tags interests,Adam,09 Aug,04 Sep,0,Open,1
2204,320804,Search profiles by interests and filter by deal breakers,Becky Koyle,05 Aug,05 Aug,0,Open,1
2205,320801,Longer bio,Becky Koyle,05 Aug,05 Aug,0,Open,1
2206,320510,Filter by country,Mark Pammesberger,04 Aug,04 Aug,0,Open,1
2207,320368,Creat groups that have the same interests as you,Noel S,03 Aug,03 Aug,0,Open,1
2208,320367,Have control over who can see your profile,Noel S,03 Aug,03 Aug,0,Open,1
2209,320187,Meeting fun people,Tracy mckay,03 Aug,03 Aug,0,Open,1
2210,319982,Recycle through previous views once new filters are up and going,Becky,02 Aug,02 Aug,0,Open,1
2211,319905,Filter college,Hannah,01 Aug,01 Aug,0,Open,1
2212,319480,Have an option to send notes with a small fee and if you send one that person ca,D Carey,30 Jul,30 Jul,0,Closed,1
2213,319368,Voice call,Noel S,29 Jul,29 Jul,0,Open,1
2214,318881,There should be a space to add your love language,Davis,28 Jul,28 Jul,0,Open,1
2215,318858,Socials revealed upon match,Spencer,28 Jul,28 Jul,0,Open,1
2216,318617,Seeing the number of people who like you is demoralizing,Steph,27 Jul,27 Jul,0,Open,1
2217,318480,Add not able to relocate to existing distance filter options,Riley Worthen,26 Jul,26 Jul,0,Open,1
2218,317987,Ad watching for premium filtersfeatures,Benjamin,23 Jul,23 Jul,0,Open,1
2219,317777,Change phone number,Luis Rivera,22 Jul,22 Jul,0,Open,1
2220,317244,Larger emojionly messages in chat,Pedro,19 Jul,19 Jul,0,Open,1
2221,317048,Add match prompt two truths and a lie lets play,Sarah,19 Jul,19 Jul,0,Open,1
2222,317026,More replies more views,K Anon,19 Jul,19 Jul,0,Open,1
2223,315777,Prioritize people who have liked you,Alaina,12 Jul,12 Jul,0,Open,1
2224,315703,You need a kidsno kids option in the filters,Yamaha,12 Jul,12 Jul,0,Open,1
2225,315530,A third option when sliding,Ery,12 Jul,12 Jul,0,Open,1
2226,315073,Automatic unmatch,K Anon,09 Jul,09 Jul,0,Open,1
2227,315072,Unlimited messaging reasonable price,K Anon,09 Jul,09 Jul,0,Released,1
2228,315071,Zip code level location,K Anon,09 Jul,09 Jul,0,Released,1
2229,315069,User agreement not allowed on mutual,K Anon,09 Jul,09 Jul,0,Closed,1
2230,315067,Reorder interest tags,K Anon,09 Jul,09 Jul,0,Open,1
2231,315065,Account set up without facebook,K Anon,09 Jul,09 Jul,0,Closed,1
2232,315063,Filter divorce final 1 year ago or more,K Anon,09 Jul,09 Jul,0,Open,1
2233,315061,Loyal customer perks,K Anon,09 Jul,09 Jul,0,Open,1
2234,315058,Filter number of marriages,K Anon,09 Jul,09 Jul,0,Open,1
2235,315052,Filter grandchildren,K Anon,09 Jul,09 Jul,0,Open,1
2236,314948,Limitedaccess bio details,Trent,09 Jul,09 Jul,0,Open,1
2237,314678,Option to highlight the face of the person for group photos,Nikaedynn,08 Jul,08 Jul,0,Open,1
2238,314671,Use your statistics to help people root out ncmos,Josh,08 Jul,08 Jul,0,Open,1
2239,314660,Explain why you swiped up,Scott,08 Jul,08 Jul,0,Closed,1
2240,314559,More than 5 pictures on main profile view,Nick,07 Jul,07 Jul,0,Open,1
2241,314507,Track penalize people who make false reports,Mateo,07 Jul,07 Jul,0,Closed,1
2242,314504,Professional profile feedback,Draw,07 Jul,11 Jul,0,Closed,1
2243,314474,Be able to see profiles of the same sex so we can make our own profiles stand ou,matthew,07 Jul,07 Jul,0,Closed,1
2244,314467,Advanced customization for location filter,Val Brewer,07 Jul,07 Jul,0,Open,1
2245,314463,Remove stale likes,Jon Woodward,07 Jul,07 Jul,0,Closed,1
2246,314455,Remove down swiped profiles from likes you tab,Jon Woodward,07 Jul,07 Jul,0,Closed,1
2247,314426,Incentivize swipe activity in algorithm,Logan,07 Jul,07 Jul,0,Closed,1
2248,314422,Bring back search option for previously spoken to matches,Rachelle,07 Jul,07 Jul,0,Open,1
2249,314421,Merge duplicate profiles,Jon Woodward,07 Jul,07 Jul,0,Open,1
2250,161005,See who i have liked,Moses,"19 Feb, 2021",today,81,Feedback Needed,1.2000
2251,170983,Watch an ad to see a person who likes you,Anonymous,"19 Mar, 2021",yesterday,35,Feedback Needed,627
2252,161962,Last onlinerecently active,Moses,"22 Feb, 2021",today,54,Feedback Needed,598
2253,177816,Skip a profile save for later,Brian,"11 Apr, 2021",today,42,Feedback Needed,521
2254,164928,Filter church activity,Moses,"01 Mar, 2021",30 Oct,47,Released,483
2255,296565,Remove swipe limit,Sheppard,30 Apr,yesterday,66,Feedback Needed,381
2256,161000,Dark mode,Moses,"19 Feb, 2021",2 days ago,11,Feedback Needed,224
2257,169459,Voice messaging,Johnson Daniel Kalu,"15 Mar, 2021",30 Oct,18,Feedback Needed,206
2258,164962,Hide inactive profiles,Dallin,"02 Mar, 2021",today,4,Feedback Needed,199
2259,161961,Conversation prompts,Moses,"22 Feb, 2021",28 Oct,26,Feedback Needed,167
2260,165044,Neighboring countries filter,Erik,"02 Mar, 2021",today,19,Feedback Needed,164
2261,165319,Higher character count in bio,Qaseem,"02 Mar, 2021",today,18,Feedback Needed,162
2262,165991,Search by name,Morgan,"03 Mar, 2021",01 Nov,27,Feedback Needed,155
2263,165329,Increase photo count,Qaseem Maajid-Bey,"02 Mar, 2021",01 Nov,4,Feedback Needed,139
2264,170628,Match explanations,Aidan Nemelka,"18 Mar, 2021",25 Oct,6,Feedback Needed,129
2265,174999,Allow short videos to be added to profile,Jeannine,"30 Mar, 2021",29 Oct,27,Feedback Needed,128
2266,165005,Share photos send photos in chat,Ejkl,"02 Mar, 2021",2 days ago,20,Feedback Needed,117
2267,170306,Profile analytics,Robert,"17 Mar, 2021",30 Oct,19,Feedback Needed,115
2268,179902,Mutual games,Joe,"17 Apr, 2021",20 Oct,11,Feedback Needed,106
2269,169249,Video call speed dating,Anonymous,"13 Mar, 2021",18 Oct,14,Feedback Needed,94
2270,169448,Change unmatch reasons,Nate,"15 Mar, 2021",14 Oct,9,Feedback Needed,78
2271,176350,Display full name,KH,"05 Apr, 2021",14 Oct,38,Feedback Needed,76
2272,172670,Show approximate number of people in range,Robert,"17 Mar, 2021",01 Nov,2,Feedback Needed,74
2273,175785,Bring back old matches,Greg,"01 Apr, 2021",2 days ago,5,Feedback Needed,72
2274,164958,Nudges or reminders,Sarah,"02 Mar, 2021",29 Sep,2,Feedback Needed,70
2275,338157,Display where the person actually lives instead of just where that person is tra,Angie,21 Oct,today,1,Feedback Needed,5
2276,334432,See notes sent and read status,Trevor,03 Oct,01 Nov,1,Feedback Needed,5
2277,336290,Make notes great again,N,12 Oct,18 Oct,0,Feedback Needed,4
2278,334096,Filter by school attendance,Jacob,01 Oct,19 Oct,0,Feedback Needed,4
2279,337572,People who have liked me can bypass filters,Tustin,19 Oct,24 Oct,0,Feedback Needed,3
2280,335574,Stop just swipe and allow more communication,Zac,08 Oct,today,0,Feedback Needed,2
2281,332372,Filter by persons name,Jonathan Hansen,25 Sep,19 Oct,0,Feedback Needed,2
2282,329849,Short profile videos,Samuel Roberts,15 Sep,15 Sep,1,Feedback Needed,1
2283,337834,Lets talk about prompt,Virginia,20 Oct,20 Oct,0,Feedback Needed,1
2284,336846,Member status filter,Tyler,14 Oct,14 Oct,0,Feedback Needed,1
2285,333056,Edit a message that has been sent,Richard Bernal,27 Sep,27 Sep,0,Feedback Needed,1
2286,332306,Add how many kids,Stacie Tillotson,24 Sep,24 Sep,0,Feedback Needed,1
2287,328515,Delete messages,LÃ­a,11 Sep,11 Sep,0,Feedback Needed,1
2288,168489,Let queer members match with other queer members,Rachel,"10 Mar, 2021",31 Oct,132,Open,1.1000
2289,165279,Birthday surprise,Jefferson Glenn,"02 Mar, 2021",29 Oct,10,Open,288
2290,161959,Filter has children or not,Moses,"22 Feb, 2021",13 Oct,29,Released,256
2291,161947,Filter interest level,Moses,"22 Feb, 2021",19 Oct,39,Released,243
2292,157427,Video chat,Moses,"03 Feb, 2021",yesterday,24,Released,190
2293,175881,Free trial,Erica,"01 Apr, 2021",yesterday,26,Closed,156
2294,164933,Filter temple recommend,Moses,"01 Mar, 2021",29 Oct,16,Released,145
2295,161963,Filter politics,Moses,"22 Feb, 2021",19 Oct,25,Closed,143
2296,164926,Share a profile,Moses,"01 Mar, 2021",19 Oct,21,Released,134
2297,161966,Filter divorced,Moses,"22 Feb, 2021",01 Nov,27,Released,120
2298,172738,Show likelyhood to respond,Josh,"23 Mar, 2021",13 Oct,12,Closed,88
2299,169296,Filter weight,Pedro,"14 Mar, 2021",14 Oct,32,Closed,86
2300,172181,Filter those that like you,Collin,"21 Mar, 2021",19 Oct,7,Closed,84
2301,176175,Dealbreakers,Damian,"03 Apr, 2021",14 Oct,10,Closed,82
2302,170905,Penalize ignoring a message from a match,Daniel,"18 Mar, 2021",25 Oct,26,Closed,79
2303,164998,Filter ethnicity,B,"02 Mar, 2021",17 Oct,23,Closed,76
2304,171625,An are you dating someone thing,Mathieu Brewer,"20 Mar, 2021",14 Oct,5,Closed,72
2305,179921,Notes should be one per day anytime i want to use it not once every 24 hrs exact,Eliot,"18 Apr, 2021",10 Oct,4,Open,67
2306,170894,Filter specific tag,Sanford Bassett,"18 Mar, 2021",17 Oct,61,Open,60
2307,176262,Add additional location filter by state,Ryan,"04 Apr, 2021",02 Oct,8,Open,51
2308,184861,List view of people whove liked you,Anonymous,"12 May, 2021",24 Sep,8,Closed,50
2309,197289,Ghosting ratio,Sunny,"10 Jul, 2021",13 Oct,6,Open,49
2310,170233,Group date feature,Jaden,"16 Mar, 2021",12 Sep,8,Open,48
2311,172119,A notification sound,Bradley,"21 Mar, 2021",12 Sep,3,Open,48
2312,253422,Description first optionally,Jackson,"03 Dec, 2021",13 Oct,3,Open,45
2313,161964,Filter pets,Moses,"22 Feb, 2021",13 Oct,2,Closed,45
2314,180047,Not for me instead of no reason,Kay,"19 Apr, 2021",19 Oct,1,Open,42
2315,174225,Time stamps,emma,"27 Mar, 2021",yesterday,3,Open,41
2316,184344,Picture upload zoom issue,Daniel,"09 May, 2021",22 Oct,6,Open,40
2317,203487,When ward hopping have option to display both real and hopped location,Matt Eden,"17 Aug, 2021",01 Sep,4,Open,38
2318,165040,Add spotify top artists,Moses,"02 Mar, 2021",13 Oct,8,Open,37
