,jobID,title,departmentName,description,summary,displayJob,dateUpdated,startDate,endDate,managerName,approximateHoursPerWeek,payRate,positionsAllocated,positionsAvailble,workSchedule,beginningDate,recruitingStartDate,requireResume,limitApplicants,limitNumber,applicants,jobQuestions,isOnline,allowOnline,jobMajors
249,932395,Online Tutor - CITBC 150,Campus Student,"<p><span> </span><span>Online Tutor is needed for the CITBC 150. Help students succeed and choose your own weekly hours! The duties for this position include: posting 7 or more weekly hours in I-Plan, meeting with students over zoom, engaging daily in the student learning community (answer student questions, create learning resources, oversee peer-to-peer learning). </span><span> </span></p><p></p><p><span>Hiring Requirements: Applicants must be living in Idaho or Utah. Applicants must have taken the class and received an A- or better. Applicants must also have the following skills/attributes: time management, teaching, patience, goal setting, self motivation, and being active each day. </span></p><p></p><p><span>If hired, applicants will complete a training that will teach them effective tutoring practices as well as how to use I-Plan, Zoom, and the Online Student Community. Our office may contact you by phone or text during the hiring process. For more information please contact the Online Academic Support Office at oas.employment&#64;byui.edu or call 208-496-1595. </span></p><p></p><p><span>Please up-load your unofficial transcript to this application by following the steps below:</span></p><p><span>1. Sign into the BYUI website</span></p><p><span>2 On the left, there are some menus to choose from. Choose the &#34;Academic Resources&#34; menu.</span></p><p><span>3. There is a &#34;more&#34; arrow on this menu. Click on that.</span></p><p><span>4. Select &#34;Records&#34;</span></p><p><span>5. Then, click on &#34;transcript request&#34;</span></p><p><span>6. On the left click &#34;view unofficial transcript&#34;</span></p><p><span>7. Two arrows come down underneath this. Click on &#34;pdf unofficial transcript&#34;.</span></p><p><span>8. Once you see your transcript, you can download it as a PDF file on your computer or usb drive.</span></p><p><span>9. Then upload this pdf file as one of the 3 attachments (resume, cover letter, transcript) on your application.</span><span> </span><span> </span></p>",Online Tutor is needed for the CITBC 150 - Introduction to Networking Applicants must have taken the class and received an A- or better. Applicants must be living in Idaho or Utah. For more information please contact the Online Academic Support Office at 208-496-1595 or oas.employment@byui.edu.,TRUE,2022-08-08T14:02:16.4209647,2022-06-25T11:00:00,2022-09-10T14:00:00,Casey McDaniel,5-10 hours (must post 7 hours of appt openings and work 3+ hours on tutori,11.3,100,98,Flexible,2022-09-13T00:00:00,2020-04-03T01:00:00,TRUE,TRUE,50,[],[],TRUE,FALSE,[]
250,931572,Online Tutor - CITBC 125,Online Student,"<p><span>Online Tutor is needed for the CITBC 125. Help students succeed and choose your own weekly hours! The duties for this position include: posting 7 or more weekly hours in I-Plan, meeting with students over zoom, engaging daily in the student learning community (answer student questions, create learning resources, oversee peer-to-peer learning). </span><span> </span></p><p></p><p><span>Hiring Requirements: Applicants must be living in Idaho or Utah. Applicants must have taken the class and received an A- or better. Applicants must also have the following skills/attributes: time management, teaching, patience, goal setting, self motivation, and being active each day. </span></p><p></p><p><span>If hired, applicants will complete a training that will teach them effective tutoring practices as well as how to use I-Plan, Zoom, and the Online Student Community. Our office may contact you by phone or text during the hiring process. For more information please contact the Online Academic Support Office at oas.employment&#64;byui.edu or call 208-496-1595. </span></p><p></p><p><span>Please up-load your unofficial transcript to this application by following the steps below:</span></p><p><span>1. Sign into the BYUI website</span></p><p><span>2 On the left, there are some menus to choose from. Choose the &#34;Academic Resources&#34; menu.</span></p><p><span>3. There is a &#34;more&#34; arrow on this menu. Click on that.</span></p><p><span>4. Select &#34;Records&#34;</span></p><p><span>5. Then, click on &#34;transcript request&#34;</span></p><p><span>6. On the left click &#34;view unofficial transcript&#34;</span></p><p><span>7. Two arrows come down underneath this. Click on &#34;pdf unofficial transcript&#34;.</span></p><p><span>8. Once you see your transcript, you can download it as a PDF file on your computer or usb drive.</span></p><p><span>9. Then upload this pdf file as one of the 3 attachments (resume, cover letter, transcript) on your application</span><b><span>.</span></b></p>",Online Tutor is needed for the CITBC 125 - Windows Client. Applicants must have taken the class and received an A- or better. Applicants must be living in Idaho or Utah. For more information please contact the Online Academic Support Office at 208-496-1595 or oas.employment@byui.edu.,TRUE,2022-08-08T14:02:16.3740922,2022-06-26T00:00:00,2022-09-08T03:00:00,Casey McDaniel,5-10 hours (must post 7 hours of appt openings and work 3+ hours on tutori,11.3,100,98,Flexible,2022-09-13T03:00:00,2020-04-03T01:00:00,TRUE,TRUE,50,[],[],FALSE,TRUE,[]
251,931571,Online Tutor - CITBC 125,Campus Student,"<p><span>Online Tutor is needed for the CITBC 125. Help students succeed and choose your own weekly hours! The duties for this position include: posting 7 or more weekly hours in I-Plan, meeting with students over zoom, engaging daily in the student learning community (answer student questions, create learning resources, oversee peer-to-peer learning). </span><span> </span></p><p></p><p><span>Hiring Requirements: Applicants must be living in Idaho or Utah. Applicants must have taken the class and received an A- or better. Applicants must also have the following skills/attributes: time management, teaching, patience, goal setting, self motivation, and being active each day. </span></p><p></p><p><span>If hired, applicants will complete a training that will teach them effective tutoring practices as well as how to use I-Plan, Zoom, and the Online Student Community. Our office may contact you by phone or text during the hiring process. For more information please contact the Online Academic Support Office at oas.employment&#64;byui.edu or call 208-496-1595. </span></p><p></p><p><span>Please up-load your unofficial transcript to this application by following the steps below:</span></p><p><span>1. Sign into the BYUI website</span></p><p><span>2 On the left, there are some menus to choose from. Choose the &#34;Academic Resources&#34; menu.</span></p><p><span>3. There is a &#34;more&#34; arrow on this menu. Click on that.</span></p><p><span>4. Select &#34;Records&#34;</span></p><p><span>5. Then, click on &#34;transcript request&#34;</span></p><p><span>6. On the left click &#34;view unofficial transcript&#34;</span></p><p><span>7. Two arrows come down underneath this. Click on &#34;pdf unofficial transcript&#34;.</span></p><p><span>8. Once you see your transcript, you can download it as a PDF file on your computer or usb drive.</span></p><p><span>9. Then upload this pdf file as one of the 3 attachments (resume, cover letter, transcript) on your application</span><b><span>.</span></b></p>",Online Tutor is needed for the CITBC 125 - Windows Client. Applicants must have taken the class and received an A- or better. Applicants must be living in Idaho or Utah. For more information please contact the Online Academic Support Office at 208-496-1595 or oas.employment@byui.edu.,TRUE,2022-08-08T14:02:16.3115199,2022-06-25T12:00:00,2022-09-08T15:00:00,Casey McDaniel,5-10 hours (must post 7 hours of appt openings and work 3+ hours on tutori,11.3,100,95,Flexible,2022-09-12T12:00:00,2020-04-03T01:00:00,TRUE,TRUE,50,[],[],TRUE,FALSE,[]
252,931569,Online Tutor - CITBC 102,Campus Student,"<p><span> </span><span>Online Tutor is needed for the CITBC 102. Help students succeed and choose your own weekly hours! The duties for this position include: posting 7 or more weekly hours in I-Plan, meeting with students over zoom, engaging daily in the student learning community (answer student questions, create learning resources, oversee peer-to-peer learning). </span><span> </span></p><p><span>Hiring Requirements: Applicants must be living in Idaho or Utah. Applicants must have taken the class and received an A- or better. Applicants must also have the following skills/attributes: time management, teaching, patience, goal setting, self motivation, and being active each day. </span></p><p></p><p><span>If hired, applicants will complete a training that will teach them effective tutoring practices as well as how to use I-Plan, Zoom, and the Online Student Community. Our office may contact you by phone or text during the hiring process. For more information please contact the Online Academic Support Office at oas.employment&#64;byui.edu or call 208-496-1595. </span></p><p></p><p><span>Please up-load your unofficial transcript to this application by following the steps below:</span></p><p><span>1. Sign into the BYUI website</span></p><p><span>2 On the left, there are some menus to choose from. Choose the &#34;Academic Resources&#34; menu.</span></p><p><span>3. There is a &#34;more&#34; arrow on this menu. Click on that.</span></p><p><span>4. Select &#34;Records&#34;</span></p><p><span>5. Then, click on &#34;transcript request&#34;</span></p><p><span>6. On the left click &#34;view unofficial transcript&#34;</span></p><p><span>7. Two arrows come down underneath this. Click on &#34;pdf unofficial transcript&#34;.</span></p><p><span>8. Once you see your transcript, you can download it as a PDF file on your computer or usb drive.</span></p><p><span>9. Then upload this pdf file as one of the 3 attachments (resume, cover letter, transcript) on your application.</span><span> </span><span> </span></p>",Online Tutor is needed for the CITBC 102 - Hardware Technician Applicants must have taken the class and received an A- or better. Applicants must be living in Idaho or Utah. For more information please contact the Online Academic Support Office at 208-496-1595 or oas.employment@byui.edu.,TRUE,2022-08-08T14:02:16.2701912,2022-06-25T09:00:00,2022-09-08T00:00:00,Casey McDaniel,5-10 hours (must post 7 hours of appt openings and work 3+ hours on tutori,11.3,100,98,Flexible,2022-09-13T00:00:00,2020-04-03T01:00:00,TRUE,TRUE,50,[],[],TRUE,FALSE,[]
253,931568,Online Tutor - CITBC 102,Online Student,"<p><span>Online Tutor is needed for the CITBC 102. Help students succeed and choose your own weekly hours! The duties for this position include: posting 7 or more weekly hours in I-Plan, meeting with students over zoom, engaging daily in the student learning community (answer student questions, create learning resources, oversee peer-to-peer learning). </span><span> </span></p><p><span>Hiring Requirements: Applicants must be living in Idaho or Utah. Applicants must have taken the class and received an A- or better. Applicants must also have the following skills/attributes: time management, teaching, patience, goal setting, self motivation, and being active each day. </span></p><p></p><p><span>If hired, applicants will complete a training that will teach them effective tutoring practices as well as how to use I-Plan, Zoom, and the Online Student Community. Our office may contact you by phone or text during the hiring process. For more information please contact the Online Academic Support Office at oas.employment&#64;byui.edu or call 208-496-1595. </span></p><p></p><p><span>Please up-load your unofficial transcript to this application by following the steps below:</span></p><p><span>1. Sign into the BYUI website</span></p><p><span>2 On the left, there are some menus to choose from. Choose the &#34;Academic Resources&#34; menu.</span></p><p><span>3. There is a &#34;more&#34; arrow on this menu. Click on that.</span></p><p><span>4. Select &#34;Records&#34;</span></p><p><span>5. Then, click on &#34;transcript request&#34;</span></p><p><span>6. On the left click &#34;view unofficial transcript&#34;</span></p><p><span>7. Two arrows come down underneath this. Click on &#34;pdf unofficial transcript&#34;.</span></p><p><span>8. Once you see your transcript, you can download it as a PDF file on your computer or usb drive.</span></p><p><span>9. Then upload this pdf file as one of the 3 attachments (resume, cover letter, transcript) on your application.</span></p>","Online Tutor is needed for CITBC 102 - Hardware Technician : Hardware Technician course. Applicants must have taken the class and received an A- or better. The position requires you to be trained as a tutor, use I-Plan to help students in the class setup tutoring appointments, and tutor students who are struggling in the class. Applicants must be living in Idaho or Utah. Our office may contact you by phone or text during the hiring process.",TRUE,2022-08-08T14:02:16.2129889,2022-06-25T10:00:00,2022-09-08T06:00:00,Casey McDaniel,5-10 hours (must post 7 hours of appt openings and work 3+ hours on tutori,11.3,100,96,Flexible,2022-09-13T06:00:00,2020-04-03T01:00:00,TRUE,TRUE,50,[],[],FALSE,TRUE,[]
254,928400,Online Tutor - BUS 180: The Cycle of Cash,Campus Student,"<p><span> </span><span>Online Tutor is needed for BUS 180. Help students succeed and choose your own weekly hours! The duties for this position include: posting 7 or more weekly hours in I-Plan, meeting with students over zoom, engaging daily in the student learning community (answer student questions, create learning resources, oversee peer-to-peer learning). </span><span> </span></p><p><span>Hiring Requirements: Applicants must be living in Idaho or Utah. Applicants must have taken the class and received an A- or better. Applicants must also have the following skills/attributes: time management, teaching, patience, goal setting, self motivation, and being active each day. </span></p><p></p><p><span>If hired, applicants will complete a training that will teach them effective tutoring practices as well as how to use I-Plan, Zoom, and the Online Student Community. Our office may contact you by phone or text during the hiring process. For more information please contact the Online Academic Support Office at oas.employment&#64;byui.edu or call 208-496-1595. </span></p><p></p><p><span>Please up-load your unofficial transcript to this application by following the steps below:</span></p><p><span>1. Sign into the BYUI website</span></p><p><span>2 On the left, there are some menus to choose from. Choose the &#34;Academic Resources&#34; menu.</span></p><p><span>3. There is a &#34;more&#34; arrow on this menu. Click on that.</span></p><p><span>4. Select &#34;Records&#34;</span></p><p><span>5. Then, click on &#34;transcript request&#34;</span></p><p><span>6. On the left click &#34;view unofficial transcript&#34;</span></p><p><span>7. Two arrows come down underneath this. Click on &#34;pdf unofficial transcript&#34;.</span></p><p><span>8. Once you see your transcript, you can download it as a PDF file on your computer or usb drive.</span></p><p><span>9. Then upload this pdf file as one of the 3 attachments (resume, cover letter, transcript) on your application.</span><span> </span><span> </span></p>","Online Tutor is needed for BUS 180 online. Applicants must have taken the class and received an A- or better. Hours are flexible, but you need to set up 10 hours of availability per week. The position requires you to be trained as a tutor, use I-Plan to help students in the class setup tutoring appointments, and tutor students who are struggling in the class. Our office may contact you by phone or text during the hiring process.",TRUE,2022-08-08T14:02:15.7042744,2022-06-13T07:00:00,2022-09-10T07:00:00,Casey McDaniel,5-10 hours (must post 7 hours of appt openings and work 3+ hours on tutorin,10,100,98,Flexible,2022-09-12T07:00:00,2020-04-02T01:00:00,TRUE,FALSE,0,[],[],TRUE,FALSE,[]
255,928399,Online Tutor - BUS 180: The Cycle of Cash,Online Student,"<p><span>Online Tutor is needed for BUS 180. Help students succeed and choose your own weekly hours! The duties for this position include: posting 7 or more weekly hours in I-Plan, meeting with students over zoom, engaging daily in the student learning community (answer student questions, create learning resources, oversee peer-to-peer learning). </span><span> </span></p><p><span>Hiring Requirements: Applicants must be living in Idaho or Utah. Applicants must have taken the class and received an A- or better. Applicants must also have the following skills/attributes: time management, teaching, patience, goal setting, self motivation, and being active each day. </span></p><p></p><p><span>If hired, applicants will complete a training that will teach them effective tutoring practices as well as how to use I-Plan, Zoom, and the Online Student Community. Our office may contact you by phone or text during the hiring process. For more information please contact the Online Academic Support Office at oas.employment&#64;byui.edu or call 208-496-1595. </span></p><p></p><p><span>Please up-load your unofficial transcript to this application by following the steps below:</span></p><p><span>1. Sign into the BYUI website</span></p><p><span>2 On the left, there are some menus to choose from. Choose the &#34;Academic Resources&#34; menu.</span></p><p><span>3. There is a &#34;more&#34; arrow on this menu. Click on that.</span></p><p><span>4. Select &#34;Records&#34;</span></p><p><span>5. Then, click on &#34;transcript request&#34;</span></p><p><span>6. On the left click &#34;view unofficial transcript&#34;</span></p><p><span>7. Two arrows come down underneath this. Click on &#34;pdf unofficial transcript&#34;.</span></p><p><span>8. Once you see your transcript, you can download it as a PDF file on your computer or usb drive.</span></p><p><span>9. Then upload this pdf file as one of the 3 attachments (resume, cover letter, transcript) on your application.</span></p>","Online Tutor is needed for BUS 180 online. Applicants must have taken the class and received an A- or better. Hours are flexible, but you need to set up 10 hours of availability per week. The position requires you to be trained as a tutor, use I-Plan to help students in the class set up tutoring appointments, and tutor students who are struggling in the class. Our office may contact you by phone or text during the hiring process.",TRUE,2022-08-08T14:02:15.6555756,2022-06-13T18:00:00,2022-09-10T19:00:00,Casey McDaniel,5-10 hours (must post 7 hours of appt openings and work 3+ hours on tutorin,10,100,99,Flexible,2022-09-12T19:00:00,2020-04-02T01:00:00,TRUE,FALSE,0,[],[],FALSE,TRUE,[]
256,921321,Online Tutor - BUS 110: Introduction to Entrepreneurship,Online Student,"<p><b><span>Online</span><span> Tutor is needed for the BUS 110.</span><span> Help students succeed and choose your own weekly hours! The duties for this position include: posting 7 or more weekly hours in I-Plan, meeting with students over zoom, engaging daily in the student learning community (answer student questions, create learning resources, oversee peer-to-peer learning). </span></b></p><p><b><span>Hiring Requirements: </span><span>Applicants must be living in Idaho or Utah. Applicants must have taken the class and received an A- or better.</span><span> Applicants must also have the following skills/attributes: time management, teaching, patience, goal setting, self motivation, and being active each day. </span></b></p><p><b><span>If hired, applicants will complete a training that will teach them effective tutoring practices as well as how to use I-Plan, Zoom, and the Online Student Community. </span><span>Our office may contact you by phone or text during the hiring process. For more information please contact the Online Academic Support Office at oas.employment&#64;byui.edu or call 208-496-1595. </span></b></p><p><b><span>Please up-load your unofficial transcript to this application by following the steps below:</span></b></p><p><b><span>1. Sign into the BYUI website</span></b></p><p><b><span>2 On the left, there are some menus to choose from. Choose the &#34;Academic Resources&#34; menu.</span></b></p><p><b><span>3. There is a &#34;more&#34; arrow on this menu. Click on that.</span></b></p><p><b><span>4. Select &#34;Records&#34;</span></b></p><p><b><span>5. Then, click on &#34;transcript request&#34;</span></b></p><p><b><span>6. On the left click &#34;view unofficial transcript&#34;</span></b></p><p><b><span>7. Two arrows come down underneath this. Click on &#34;pdf unofficial transcript&#34;.</span></b></p><p><b><span>8. Once you see your transcript, you can download it as a PDF file on your computer or usb drive.</span></b></p><p><b><span>9. Then upload this pdf file as one of the 3 attachments (resume, cover letter, transcript) on your application.</span></b></p>","Online Tutor is needed for BUS 110 online. Applicants must have taken the class and received an A- or better. Hours are flexible, but you need to set up 10 hours of availability per week. The position requires you to be trained as a tutor, use I-Plan to help students in the class set up tutoring appointments, and tutor students who are struggling in the class. Applicants must be living in Idaho or Utah. Our office may contact you by phone or text during the hiring process.",TRUE,2022-08-08T14:02:15.4049516,2022-06-13T13:00:00,2022-09-10T12:00:00,Casey McDaniel,5-10 hours (must post 7 hours of appt openings and work 3+ hours on tutorin,10,100,100,Flexible,2022-09-12T12:00:00,2020-03-31T01:00:00,TRUE,FALSE,0,[],[],FALSE,TRUE,[]
257,921320,Online Tutor - BUS 110,Campus Student,"<p><b><span>Online</span><span> Tutor is needed for the BUS 110.</span><span> Help students succeed and choose your own weekly hours! The duties for this position include: posting 7 or more weekly hours in I-Plan, meeting with students over zoom, engaging daily in the student learning community (answer student questions, create learning resources, oversee peer-to-peer learning). </span></b></p><p><b><span>Hiring Requirements: </span><span>Applicants must be living in Idaho or Utah. Applicants must have taken the class and received an A- or better.</span><span> Applicants must also have the following skills/attributes: time management, teaching, patience, goal setting, self motivation, and being active each day. </span></b></p><p><b><span>If hired, applicants will complete a training that will teach them effective tutoring practices as well as how to use I-Plan, Zoom, and the Online Student Community. </span><span>Our office may contact you by phone or text during the hiring process. For more information please contact the Online Academic Support Office at oas.employment&#64;byui.edu or call 208-496-1595. </span></b></p><p><b><span>Please up-load your unofficial transcript to this application by following the steps below:</span></b></p><p><b><span>1. Sign into the BYUI website</span></b></p><p><b><span>2 On the left, there are some menus to choose from. Choose the &#34;Academic Resources&#34; menu.</span></b></p><p><b><span>3. There is a &#34;more&#34; arrow on this menu. Click on that.</span></b></p><p><b><span>4. Select &#34;Records&#34;</span></b></p><p><b><span>5. Then, click on &#34;transcript request&#34;</span></b></p><p><b><span>6. On the left click &#34;view unofficial transcript&#34;</span></b></p><p><b><span>7. Two arrows come down underneath this. Click on &#34;pdf unofficial transcript&#34;.</span></b></p><p><b><span>8. Once you see your transcript, you can download it as a PDF file on your computer or usb drive.</span></b></p><p><b><span>9. Then upload this pdf file as one of the 3 attachments (resume, cover letter, transcript) on your application.</span></b></p>",Online Tutor is needed for the BUS 110. Applicants must have taken the class and received an A- or better. Applicants must be living in Idaho or Utah. For more information please contact the Online Academic Support Office at 208-496-1595 or oas.employment@byui.edu.,TRUE,2022-08-08T14:02:15.3580812,2022-06-13T20:00:00,2022-09-10T18:00:00,Casey McDaniel,5-10 hours (must post 7 hours of appt openings and work 3+ hours on tutorin,10,100,98,Flexible,2022-09-12T18:00:00,2020-03-31T01:00:00,TRUE,FALSE,0,[],[],TRUE,FALSE,[]
258,508534,Online Tutor - PSYCH 112,Online Student,"<p>An Online Tutor is needed for PSYCH 112: Career Development in Psychology. Applicants must have taken the class and received an A- or better. The hours for this job vary, depending on tutor load each week. Applicants must be living in Idaho or Utah. Our office may contact you by phone or text during the hiring process. For more information please contact the Online Academic Support Office at oas.employment&#64;byui.edu or call 208-496-1595. The position requires to be trained as a tutor, use I-Plan to help students in the class setup tutoring appointments, and tutor students who are struggling in the class. Please up-load your unofficial transcript to this application by following the steps below:</p><p>1. Sign into the BYUI website</p><p>2 On the left, there are some menus to choose from. Choose the &#34;Academic Resources&#34; menu.</p><p>3. There is a &#34;more&#34; arrow on this menu. Click on that.</p><p>4. Select &#34;Records&#34;</p><p>5. Then, click on &#34;transcript request&#34;</p><p>6. On the left click &#34;view unofficial transcript&#34;</p><p>7. Two arrows come down underneath this. Click on &#34;pdf unofficial transcript&#34;.</p><p>8. Once you see your transcript, you can download it as a PDF file on your computer or usb drive.</p><p>9. Then upload this pdf file as one of the 3 attachments (resume, cover letter, transcript) on your application.</p>","An Online Tutor is needed for PSYCH 112: Career Development in Psychology. Applicants must have taken the class and received an A- or better. The hours for this job vary, depending on tutor load each week. Applicants must be living in Idaho or Utah.",TRUE,2022-08-08T14:01:58.2346479,2022-06-14T18:00:00,2022-09-10T18:00:00,Casey McDaniel,5-10 hours (must post 7 hrs of appt openings and work 3+ hrs on tutoring),10,100,100,Flexible,2022-09-12T18:00:00,2019-08-22T01:00:00,TRUE,FALSE,0,[],[],FALSE,TRUE,[]
259,508191,Online Tutor - POLSC 110,Campus Student,"<p><span> Online Tutor is needed for the POLSC 110: </span>American Government</p><p><span>. Help students succeed and choose your own weekly hours! The duties for this position include: posting 7 or more weekly hours in I-Plan, meeting with students over zoom, engaging daily in the student learning community (answer student questions, create learning resources, oversee peer-to-peer learning).</span></p><p><span> </span></p><p><span>Hiring Requirements: Applicants must be living in Idaho or Utah. Applicants must have taken the class and received an A- or better. Applicants must also have the following skills/attributes: time management, teaching, patience, goal setting, self motivation, and being active each day. </span></p><p></p><p><span>If hired, applicants will complete a training that will teach them effective tutoring practices as well as how to use I-Plan, Zoom, and the Online Student Community. Our office may contact you by phone or text during the hiring process. For more information please contact the Online Academic Support Office at oas.employment&#64;byui.edu or call 208-496-1595. </span></p><p></p><p><span>Please up-load your unofficial transcript to this application by following the steps below:</span></p><p></p><p><span>1. Sign into the BYUI website</span></p><p><span>2 On the left, there are some menus to choose from. Choose the &#34;Academic Resources&#34; menu.</span></p><p><span>3. There is a &#34;more&#34; arrow on this menu. Click on that.</span></p><p><span>4. Select &#34;Records&#34;</span></p><p><span>5. Then, click on &#34;transcript request&#34;</span></p><p><span>6. On the left click &#34;view unofficial transcript&#34;</span></p><p><span>7. Two arrows come down underneath this. Click on &#34;pdf unofficial transcript&#34;.</span></p><p><span>8. Once you see your transcript, you can download it as a PDF file on your computer or usb drive.</span></p><p><span>9. Then upload this pdf file as one of the 3 attachments (resume, cover letter, transcript) on your application.</span><span> </span></p>",Online Tutor is needed for the POLSC 110: American Government. Applicants must have taken the class and received an A- or better. Applicants must be living in Idaho or Utah. For more information please contact the Online Academic Support Office at 208-496-1595 or oas.employment@byui.edu.,TRUE,2022-08-08T14:01:58.0152682,2022-06-24T09:00:00,2022-09-10T06:00:00,Casey McDaniel,5-10 hours (must post 7 hours of appt openings and work 3+ hours on tutorin,10,100,96,Flexible,2022-09-12T06:00:00,2019-08-22T01:00:00,TRUE,TRUE,50,[],[],TRUE,FALSE,[]
260,508190,Online Tutor - POLSC 110,Online Student,"<p><span>Online Tutor is needed for the POLSC 110: </span>American Government<span>. Help students succeed and choose your own weekly hours! The duties for this position include: posting 7 or more weekly hours in I-Plan, meeting with students over zoom, engaging daily in the student learning community (answer student questions, create learning resources, oversee peer-to-peer learning).</span></p><p><span> </span></p><p><span>Hiring Requirements: Applicants must be living in Idaho or Utah. Applicants must have taken the class and received an A- or better. Applicants must also have the following skills/attributes: time management, teaching, patience, goal setting, self motivation, and being active each day. </span></p><p></p><p><span>If hired, applicants will complete a training that will teach them effective tutoring practices as well as how to use I-Plan, Zoom, and the Online Student Community. Our office may contact you by phone or text during the hiring process. For more information please contact the Online Academic Support Office at oas.employment&#64;byui.edu or call 208-496-1595. </span></p><p></p><p><span>Please up-load your unofficial transcript to this application by following the steps below:</span></p><p></p><p><span>1. Sign into the BYUI website</span></p><p><span>2 On the left, there are some menus to choose from. Choose the &#34;Academic Resources&#34; menu.</span></p><p><span>3. There is a &#34;more&#34; arrow on this menu. Click on that.</span></p><p><span>4. Select &#34;Records&#34;</span></p><p><span>5. Then, click on &#34;transcript request&#34;</span></p><p><span>6. On the left click &#34;view unofficial transcript&#34;</span></p><p><span>7. Two arrows come down underneath this. Click on &#34;pdf unofficial transcript&#34;.</span></p><p><span>8. Once you see your transcript, you can download it as a PDF file on your computer or usb drive.</span></p><p><span>9. Then upload this pdf file as one of the 3 attachments (resume, cover letter, transcript) on your application.</span></p>",Online Tutor is needed for the POLSC 110: American Government. Applicants must have taken the class and received an A- or better. Applicants must be living in Idaho or Utah. For more information please contact the Online Academic Support Office at 208-496-1595 or oas.employment@byui.edu.,TRUE,2022-08-08T14:01:57.95211,2022-06-25T02:00:00,2022-09-10T23:00:00,Casey McDaniel,5-10 hours (must post 7 hours of appt openings and work 3+ hours on tutorin,10,100,100,Flexible,2022-09-12T23:00:00,2019-08-22T01:00:00,TRUE,TRUE,50,[],[],FALSE,TRUE,[]
261,508189,Online Tutor - ANTH 101,Online Student,"<p><span> Online Tutor is needed for ANTH 101: </span>Introduction to Cultural Anthropology<span>. Help students succeed and choose your own weekly hours! The duties for this position include: posting 7 or more weekly hours in I-Plan, meeting with students over zoom, engaging daily in the student learning community (answer student questions, create learning resources, oversee peer-to-peer learning).  </span></p><p></p><p><span>Hiring Requirements: Applicants must be living in Idaho or Utah. Applicants must have taken the class and received an A- or better. Applicants must also have the following skills/attributes: time management, teaching, patience, goal setting, self motivation, and being active each day. </span></p><p></p><p><span>If hired, applicants will complete a training that will teach them effective tutoring practices as well as how to use I-Plan, Zoom, and the Online Student Community. Our office may contact you by phone or text during the hiring process. For more information please contact the Online Academic Support Office at oas.employment&#64;byui.edu or call 208-496-1595. </span></p><p></p><p><span>Please up-load your unofficial transcript to this application by following the steps below:</span></p><p><span>1. Sign into the BYUI website</span></p><p><span>2 On the left, there are some menus to choose from. Choose the &#34;Academic Resources&#34; menu.</span></p><p><span>3. There is a &#34;more&#34; arrow on this menu. Click on that.</span></p><p><span>4. Select &#34;Records&#34;</span></p><p><span>5. Then, click on &#34;transcript request&#34;</span></p><p><span>6. On the left click &#34;view unofficial transcript&#34;</span></p><p><span>7. Two arrows come down underneath this. Click on &#34;pdf unofficial transcript&#34;.</span></p><p><span>8. Once you see your transcript, you can download it as a PDF file on your computer or usb drive.</span></p><p><span>9. Then upload this pdf file as one of the 3 attachments (resume, cover letter, transcript) on your application.</span><span> </span><span> </span></p>",An Online Tutor for ANTH 101: Introduction to Cultural Anthropology. Applicants must have taken the class with a B+ or better. Applicant must be living in Idaho or Utah. Applicants will use I-plan and Zoom to take appointments and meet with students online for tutoring needs. For more information please contact the Online TA/Tutoring Office at 208-496-1595 or onlineta@byui.edu. Our office may contact you by phone or text during the hiring process.,TRUE,2022-08-08T14:01:57.8739752,2022-06-15T00:00:00,2022-09-11T03:00:00,Casey McDaniel,5-10 hours (must post 7 hours of appt openings and work 3+ hours on tutorin,10,100,100,Flexible,2022-09-13T03:00:00,2019-08-22T01:00:00,TRUE,FALSE,0,[],[],FALSE,TRUE,[]
